sim_year,agent_gender,agent_race,albumin_scenario,eGFR_stage,age_group,mortality_rate
2013,female,chinese,0,3.2,85+,0.17677477176793938
2013,female,chinese,0,4,85+,0.31426626092078114
2013,female,chinese,0,5,85+,0.5794284185726902
2013,female,chinese,1,1,0,0.0021
2013,female,chinese,1,1,1-4,0.0002
2013,female,chinese,1,2,1-4,0.0002
2013,female,chinese,1,1,10-14,0.0001
2013,female,chinese,1,2,10-14,0.0001
2013,female,chinese,1,1,15-19,0.0002
2013,female,chinese,1,2,15-19,0.0002
2013,female,chinese,1,1,20-24,0.0002
2013,female,chinese,1,2,20-24,0.0002
2013,female,chinese,1,1,25-29,0.0002
2013,female,chinese,1,2,25-29,0.0002
2013,female,chinese,1,1,30-34,0.0003
2013,female,chinese,1,2,30-34,0.0003
2013,female,chinese,1,1,35-39,0.0004
2013,female,chinese,1,2,35-39,0.0004
2013,female,chinese,1,1,40-44,0.0007
2013,female,chinese,1,2,40-44,0.0007
2013,female,chinese,1,1,45-49,0.0010999630140210485
2013,female,chinese,1,2,45-49,0.0010999630140210485
2013,female,chinese,1,3.1,45-49,0.0013199556168252582
2013,female,chinese,1,1,5-9,0.0001
2013,female,chinese,1,2,5-9,0.0001
2013,female,chinese,1,1,50-54,0.0019990657012245987
2013,female,chinese,1,2,50-54,0.0019990657012245987
2013,female,chinese,1,3.1,50-54,0.0023988788414695183
2013,female,chinese,1,3.2,50-54,0.003598318262204278
2013,female,chinese,1,1,55-59,0.0029953388184611033
2013,female,chinese,1,2,55-59,0.0029953388184611033
2013,female,chinese,1,3.1,55-59,0.003594406582153324
2013,female,chinese,1,3.2,55-59,0.005391609873229986
2013,female,chinese,1,1,60-64,0.005074099207565243
2013,female,chinese,1,2,60-64,0.005074099207565243
2013,female,chinese,1,3.1,60-64,0.006088919049078292
2013,female,chinese,1,3.2,60-64,0.009133378573617438
2013,female,chinese,1,1,65-69,0.007648320274085588
2013,female,chinese,1,2,65-69,0.007648320274085588
2013,female,chinese,1,3.1,65-69,0.009177984328902704
2013,female,chinese,1,3.2,65-69,0.01376697649335406
2013,female,chinese,1,4,65-69,0.024474624877073883
2013,female,chinese,1,5,65-69,0.04512508961710497
2013,female,chinese,1,1,70-74,0.013672683712668747
2013,female,chinese,1,2,70-74,0.013672683712668747
2013,female,chinese,1,3.1,70-74,0.016407220455202494
2013,female,chinese,1,3.2,70-74,0.02461083068280374
2013,female,chinese,1,4,70-74,0.04375258788053999
2013,female,chinese,1,5,70-74,0.08066883390474561
2013,female,chinese,1,1,75-79,0.02422813246005999
2013,female,chinese,1,2,75-79,0.02422813246005999
2013,female,chinese,1,3.1,75-79,0.029073758952071985
2013,female,chinese,1,3.2,75-79,0.04361063842810799
2013,female,chinese,1,4,75-79,0.07753002387219199
2013,female,chinese,1,5,75-79,0.14294598151435395
2013,female,chinese,1,1,80-84,0.04455686546463245
2013,female,chinese,1,2,80-84,0.04455686546463245
2013,female,chinese,1,3.1,80-84,0.05346823855755894
2013,female,chinese,1,3.2,80-84,0.0802023578363384
2013,female,chinese,1,4,80-84,0.14258196948682386
2013,female,chinese,1,5,80-84,0.2628855062413315
2013,female,chinese,1,1,85+,0.09933973529704439
2013,female,chinese,1,2,85+,0.09933973529704439
2013,female,chinese,1,3.1,85+,0.11920768235645325
2013,female,chinese,1,3.2,85+,0.1788115235346799
2013,female,chinese,1,4,85+,0.31788715295054204
2013,female,chinese,1,5,85+,0.5861044382525619
2013,female,chinese,2,1,0,0.0021
2013,female,chinese,2,2,0,0.0021
2013,female,chinese,2,1,1-4,0.0002
2013,female,chinese,2,2,1-4,0.0002
2013,female,chinese,2,1,10-14,0.0001
2013,female,chinese,2,2,10-14,0.0001
2013,female,chinese,2,1,15-19,0.0002
2013,female,chinese,2,2,15-19,0.0002
2013,female,chinese,2,1,20-24,0.0002
2013,female,chinese,2,2,20-24,0.0002
2013,female,chinese,2,1,25-29,0.0002
2013,female,chinese,2,2,25-29,0.0002
2013,female,chinese,2,1,30-34,0.0003
2013,female,chinese,2,2,30-34,0.0003
2013,female,chinese,2,1,35-39,0.0004
2013,female,chinese,2,2,35-39,0.0004
2013,female,chinese,2,1,40-44,0.0006999769554911772
2013,female,chinese,2,2,40-44,0.0006999769554911772
2013,female,chinese,2,3.1,40-44,0.0008399723465894126
2013,female,chinese,2,1,45-49,0.0010996672157047296
2013,female,chinese,2,2,45-49,0.0010996672157047296
2013,female,chinese,2,3.1,45-49,0.0013196006588456755
2013,female,chinese,2,3.2,45-49,0.001979400988268513
2013,female,chinese,2,1,5-9,0.0001
2013,female,chinese,2,2,5-9,0.0001
2013,female,chinese,2,1,50-54,0.0019975992797839357
2013,female,chinese,2,2,50-54,0.0019975992797839357
2013,female,chinese,2,3.1,50-54,0.0023971191357407226
2013,female,chinese,2,3.2,50-54,0.0035956787036110845
2013,female,chinese,2,1,55-59,0.002992591285941083
2013,female,chinese,2,2,55-59,0.002992591285941083
2013,female,chinese,2,3.1,55-59,0.0035911095431292992
2013,female,chinese,2,3.2,55-59,0.00538666431469395
2013,female,chinese,2,1,60-64,0.005067000393476926
2013,female,chinese,2,2,60-64,0.005067000393476926
2013,female,chinese,2,3.1,60-64,0.0060804004721723105
2013,female,chinese,2,3.2,60-64,0.009120600708258467
2013,female,chinese,2,4,60-64,0.01621440125912616
2013,female,chinese,2,1,65-69,0.0076529329608938535
2013,female,chinese,2,2,65-69,0.0076529329608938535
2013,female,chinese,2,3.1,65-69,0.009183519553072624
2013,female,chinese,2,3.2,65-69,0.013775279329608937
2013,female,chinese,2,4,65-69,0.02448938547486033
2013,female,chinese,2,1,70-74,0.013598226018396753
2013,female,chinese,2,2,70-74,0.013598226018396753
2013,female,chinese,2,3.1,70-74,0.0163178712220761
2013,female,chinese,2,3.2,70-74,0.024476806833114154
2013,female,chinese,2,4,70-74,0.043514323258869614
2013,female,chinese,2,5,70-74,0.08022953350854084
2013,female,chinese,2,1,75-79,0.024451136644427968
2013,female,chinese,2,2,75-79,0.024451136644427968
2013,female,chinese,2,3.1,75-79,0.029341363973313557
2013,female,chinese,2,3.2,75-79,0.04401204595997034
2013,female,chinese,2,4,75-79,0.07824363726216951
2013,female,chinese,2,5,75-79,0.144261706202125
2013,female,chinese,2,1,80-84,0.044006500727055003
2013,female,chinese,2,2,80-84,0.044006500727055003
2013,female,chinese,2,3.1,80-84,0.052807800872466
2013,female,chinese,2,3.2,80-84,0.07921170130869899
2013,female,chinese,2,4,80-84,0.140820802326576
2013,female,chinese,2,5,80-84,0.2596383542896245
2013,female,chinese,2,1,85+,0.09889748912613673
2013,female,chinese,2,2,85+,0.09889748912613673
2013,female,chinese,2,3.1,85+,0.11867698695136407
2013,female,chinese,2,3.2,85+,0.17801548042704612
2013,female,chinese,2,4,85+,0.3164719652036376
2013,female,chinese,2,5,85+,0.5834951858442067
2013,female,chinese,3,1,0,0.0021
2013,female,chinese,3,1,1-4,0.0002
2013,female,chinese,3,2,1-4,0.0002
2013,female,chinese,3,1,10-14,0.0001
2013,female,chinese,3,2,10-14,0.0001
2013,female,chinese,3,1,15-19,0.0002
2013,female,chinese,3,2,15-19,0.0002
2013,female,chinese,3,1,20-24,0.0002
2013,female,chinese,3,2,20-24,0.0002
2013,female,chinese,3,1,25-29,0.00019998310239945929
2013,female,chinese,3,2,25-29,0.00019998310239945929
2013,female,chinese,3,3.1,25-29,0.00023997972287935116
2013,female,chinese,3,1,30-34,0.0003
2013,female,chinese,3,2,30-34,0.0003
2013,female,chinese,3,1,35-39,0.00039998639733387746
2013,female,chinese,3,2,35-39,0.00039998639733387746
2013,female,chinese,3,3.1,35-39,0.0004799836768006529
2013,female,chinese,3,1,40-44,0.0006999769554911772
2013,female,chinese,3,2,40-44,0.0006999769554911772
2013,female,chinese,3,3.1,40-44,0.0008399723465894126
2013,female,chinese,3,1,45-49,0.0010998520710059172
2013,female,chinese,3,2,45-49,0.0010998520710059172
2013,female,chinese,3,3.1,45-49,0.0013198224852071006
2013,female,chinese,3,1,5-9,0.0001
2013,female,chinese,3,2,5-9,0.0001
2013,female,chinese,3,1,50-54,0.001998998998998999
2013,female,chinese,3,2,50-54,0.001998998998998999
2013,female,chinese,3,3.1,50-54,0.0023987987987987985
2013,female,chinese,3,1,55-59,0.0029930136551286125
2013,female,chinese,3,2,55-59,0.0029930136551286125
2013,female,chinese,3,3.1,55-59,0.003591616386154335
2013,female,chinese,3,3.2,55-59,0.005387424579231503
2013,female,chinese,3,1,60-64,0.005058817110432027
2013,female,chinese,3,2,60-64,0.005058817110432027
2013,female,chinese,3,3.1,60-64,0.006070580532518433
2013,female,chinese,3,3.2,60-64,0.00910587079877765
2013,female,chinese,3,4,60-64,0.016188214753382488
2013,female,chinese,3,1,65-69,0.007621001390820584
2013,female,chinese,3,2,65-69,0.007621001390820584
2013,female,chinese,3,3.1,65-69,0.0091452016689847
2013,female,chinese,3,3.2,65-69,0.013717802503477053
2013,female,chinese,3,4,65-69,0.02438720445062587
2013,female,chinese,3,5,65-69,0.044963908205841445
2013,female,chinese,3,1,70-74,0.013450991547464144
2013,female,chinese,3,2,70-74,0.013450991547464144
2013,female,chinese,3,3.1,70-74,0.016141189856956974
2013,female,chinese,3,3.2,70-74,0.02421178478543546
2013,female,chinese,3,4,70-74,0.04304317295188526
2013,female,chinese,3,5,70-74,0.07936085013003845
2013,female,chinese,3,1,75-79,0.023471824713496823
2013,female,chinese,3,2,75-79,0.023471824713496823
2013,female,chinese,3,3.1,75-79,0.028166189656196185
2013,female,chinese,3,3.2,75-79,0.04224928448429428
2013,female,chinese,3,4,75-79,0.07510983908318984
2013,female,chinese,3,5,75-79,0.13848376580963126
2013,female,chinese,3,1,80-84,0.043533592824504995
2013,female,chinese,3,2,80-84,0.043533592824504995
2013,female,chinese,3,3.1,80-84,0.05224031138940599
2013,female,chinese,3,3.2,80-84,0.07836046708410899
2013,female,chinese,3,4,80-84,0.139307497038416
2013,female,chinese,3,5,80-84,0.2568481976645795
2013,female,chinese,3,1,85+,0.09727447552447543
2013,female,chinese,3,2,85+,0.09727447552447543
2013,female,chinese,3,3.1,85+,0.11672937062937051
2013,female,chinese,3,3.2,85+,0.1750940559440558
2013,female,chinese,3,4,85+,0.3112783216783214
2013,female,chinese,3,5,85+,0.5739194055944051
2013,female,chinese,4,1,0,0.0021
2013,female,chinese,4,1,1-4,0.0002
2013,female,chinese,4,2,1-4,0.0002
2013,female,chinese,4,1,10-14,0.0001
2013,female,chinese,4,2,10-14,0.0001
2013,female,chinese,4,1,15-19,0.0002
2013,female,chinese,4,2,15-19,0.0002
2013,female,chinese,4,1,20-24,0.0002
2013,female,chinese,4,2,20-24,0.0002
2013,female,chinese,4,1,25-29,0.0002
2013,female,chinese,4,2,25-29,0.0002
2013,female,chinese,4,1,30-34,0.0003
2013,female,chinese,4,2,30-34,0.0003
2013,female,chinese,4,1,35-39,0.0004
2013,female,chinese,4,2,35-39,0.0004
2013,female,chinese,4,1,40-44,0.0007
2013,female,chinese,4,2,40-44,0.0007
2013,female,chinese,4,1,45-49,0.0010998520710059172
2013,female,chinese,4,2,45-49,0.0010998520710059172
2013,female,chinese,4,3.1,45-49,0.0013198224852071006
2013,female,chinese,4,1,5-9,0.0001
2013,female,chinese,4,2,5-9,0.0001
2013,female,chinese,4,1,50-54,0.0019977325019173695
2013,female,chinese,4,2,50-54,0.0019977325019173695
2013,female,chinese,4,3.1,50-54,0.002397279002300843
2013,female,chinese,4,3.2,50-54,0.003595918503451265
2013,female,chinese,4,1,55-59,0.0029920634920634925
2013,female,chinese,4,2,55-59,0.0029920634920634925
2013,female,chinese,4,3.1,55-59,0.003590476190476191
2013,female,chinese,4,3.2,55-59,0.005385714285714286
2013,female,chinese,4,4,55-59,0.009574603174603177
2013,female,chinese,4,1,60-64,0.005065228792447783
2013,female,chinese,4,2,60-64,0.005065228792447783
2013,female,chinese,4,3.1,60-64,0.00607827455093734
2013,female,chinese,4,3.2,60-64,0.00911741182640601
2013,female,chinese,4,1,65-69,0.007595790932862858
2013,female,chinese,4,2,65-69,0.007595790932862858
2013,female,chinese,4,3.1,65-69,0.00911494911943543
2013,female,chinese,4,3.2,65-69,0.013672423679153146
2013,female,chinese,4,4,65-69,0.024306530985161147
2013,female,chinese,4,5,65-69,0.04481516650389086
2013,female,chinese,4,1,70-74,0.013403603968414569
2013,female,chinese,4,2,70-74,0.013403603968414569
2013,female,chinese,4,3.1,70-74,0.016084324762097483
2013,female,chinese,4,3.2,70-74,0.024126487143146223
2013,female,chinese,4,4,70-74,0.04289153269892662
2013,female,chinese,4,5,70-74,0.07908126341364596
2013,female,chinese,4,1,75-79,0.02346375608019931
2013,female,chinese,4,2,75-79,0.02346375608019931
2013,female,chinese,4,3.1,75-79,0.028156507296239173
2013,female,chinese,4,3.2,75-79,0.04223476094435876
2013,female,chinese,4,4,75-79,0.07508401945663781
2013,female,chinese,4,5,75-79,0.13843616087317595
2013,female,chinese,4,1,80-84,0.04345637300447673
2013,female,chinese,4,2,80-84,0.04345637300447673
2013,female,chinese,4,3.1,80-84,0.05214764760537208
2013,female,chinese,4,3.2,80-84,0.07822147140805812
2013,female,chinese,4,4,80-84,0.13906039361432554
2013,female,chinese,4,5,80-84,0.25639260072641273
2013,female,chinese,4,1,85+,0.0960383611943182
2013,female,chinese,4,2,85+,0.0960383611943182
2013,female,chinese,4,3.1,85+,0.11524603343318184
2013,female,chinese,4,3.2,85+,0.17286905014977277
2013,female,chinese,4,4,85+,0.3073227558218183
2013,female,chinese,4,5,85+,0.5666263310464774
2013,female,indian,0,1,0,0.0021
2013,female,indian,0,1,1-4,0.0002
2013,female,indian,0,2,1-4,0.0002
2013,female,indian,0,1,10-14,0.0001
2013,female,indian,0,2,10-14,0.0001
2013,female,indian,0,1,15-19,0.0002
2013,female,indian,0,2,15-19,0.0002
2013,female,indian,0,1,20-24,0.0002
2013,female,indian,0,2,20-24,0.0002
2013,female,indian,0,1,25-29,0.0002
2013,female,indian,0,2,25-29,0.0002
2013,female,indian,0,1,30-34,0.0003
2013,female,indian,0,2,30-34,0.0003
2013,female,indian,0,1,35-39,0.0004
2013,female,indian,0,2,35-39,0.0004
2013,female,indian,0,1,40-44,0.0007
2013,female,indian,0,2,40-44,0.0007
2013,female,indian,0,1,45-49,0.0011
2013,female,indian,0,2,45-49,0.0011
2013,female,indian,0,1,5-9,0.0001
2013,female,indian,0,2,5-9,0.0001
2013,female,indian,0,1,50-54,0.002
2013,female,indian,0,2,50-54,0.002
2013,female,indian,0,1,55-59,0.0029975429975429976
2013,female,indian,0,2,55-59,0.0029975429975429976
2013,female,indian,0,3.1,55-59,0.003597051597051597
2013,female,indian,0,1,60-64,0.005097259537882759
2013,female,indian,0,2,60-64,0.005097259537882759
2013,female,indian,0,3.1,60-64,0.0061167114454593104
2013,female,indian,0,1,65-69,0.007793103448275862
2013,female,indian,0,2,65-69,0.007793103448275862
2013,female,indian,0,3.1,65-69,0.009351724137931033
2013,female,indian,0,1,70-74,0.014115976331360849
2013,female,indian,0,2,70-74,0.014115976331360849
2013,female,indian,0,3.1,70-74,0.01693917159763302
2013,female,indian,0,3.2,70-74,0.025408757396449527
2013,female,indian,0,1,75-79,0.026131410256410255
2013,female,indian,0,2,75-79,0.026131410256410255
2013,female,indian,0,3.1,75-79,0.0313576923076923
2013,female,indian,0,1,80-84,0.047059523809523815
2013,female,indian,0,2,80-84,0.047059523809523815
2013,female,indian,0,3.1,80-84,0.056471428571428575
2013,female,indian,0,1,85+,0.10811711711711702
2013,female,indian,0,2,85+,0.10811711711711702
2013,female,indian,0,3.1,85+,0.1297405405405404
2013,female,indian,1,1,0,0.0021
2013,female,indian,1,1,1-4,0.0002
2013,female,indian,1,2,1-4,0.0002
2013,female,indian,1,1,10-14,0.0001
2013,female,indian,1,2,10-14,0.0001
2013,female,indian,1,1,15-19,0.0002
2013,female,indian,1,2,15-19,0.0002
2013,female,indian,1,1,20-24,0.0002
2013,female,indian,1,2,20-24,0.0002
2013,female,indian,1,1,25-29,0.0002
2013,female,indian,1,2,25-29,0.0002
2013,female,indian,1,1,30-34,0.0003
2013,female,indian,1,2,30-34,0.0003
2013,female,indian,1,1,35-39,0.0004
2013,female,indian,1,2,35-39,0.0004
2013,female,indian,1,1,40-44,0.0007
2013,female,indian,1,2,40-44,0.0007
2013,female,indian,1,1,45-49,0.0010996558197747183
2013,female,indian,1,2,45-49,0.0010996558197747183
2013,female,indian,1,3.1,45-49,0.001319586983729662
2013,female,indian,1,1,5-9,0.0001
2013,female,indian,1,2,5-9,0.0001
2013,female,indian,1,1,50-54,0.002
2013,female,indian,1,2,50-54,0.002
2013,female,indian,1,1,55-59,0.003
2013,female,indian,1,2,55-59,0.003
2013,female,indian,1,1,60-64,0.0050999999999999
2013,female,indian,1,2,60-64,0.0050999999999999
2013,female,indian,1,1,65-69,0.007786219081272085
2013,female,indian,1,2,65-69,0.007786219081272085
2013,female,indian,1,3.1,65-69,0.009343462897526501
2013,female,indian,1,1,70-74,0.014115976331360849
2013,female,indian,1,2,70-74,0.014115976331360849
2013,female,indian,1,3.1,70-74,0.01693917159763302
2013,female,indian,1,3.2,70-74,0.025408757396449527
2013,female,indian,1,1,75-79,0.026131410256410255
2013,female,indian,1,2,75-79,0.026131410256410255
2013,female,indian,1,3.1,75-79,0.0313576923076923
2013,female,indian,1,1,80-84,0.046781065088757394
2013,female,indian,1,2,80-84,0.046781065088757394
2013,female,indian,1,3.1,80-84,0.05613727810650887
2013,female,indian,1,1,85+,0.10811711711711702
2013,female,indian,1,2,85+,0.10811711711711702
2013,female,indian,1,3.1,85+,0.1297405405405404
2013,female,indian,2,1,0,0.0021
2013,female,indian,2,2,0,0.0021
2013,female,indian,2,1,1-4,0.0002
2013,female,indian,2,2,1-4,0.0002
2013,female,indian,2,1,10-14,0.0001
2013,female,indian,2,2,10-14,0.0001
2013,female,indian,2,1,15-19,0.0002
2013,female,indian,2,2,15-19,0.0002
2013,female,indian,2,1,20-24,0.0002
2013,female,indian,2,2,20-24,0.0002
2013,female,indian,2,1,25-29,0.0002
2013,female,indian,2,2,25-29,0.0002
2013,female,indian,2,1,30-34,0.0003
2013,female,indian,2,2,30-34,0.0003
2013,female,indian,2,1,35-39,0.0004
2013,female,indian,2,2,35-39,0.0004
2013,female,indian,2,1,40-44,0.0007
2013,female,indian,2,2,40-44,0.0007
2013,female,indian,2,1,45-49,0.0011
2013,female,indian,2,2,45-49,0.0011
2013,female,indian,2,1,5-9,0.0001
2013,female,indian,2,2,5-9,0.0001
2013,female,indian,2,1,50-54,0.002
2013,female,indian,2,2,50-54,0.002
2013,female,indian,2,1,55-59,0.00299877099549365
2013,female,indian,2,2,55-59,0.00299877099549365
2013,female,indian,2,3.1,55-59,0.00359852519459238
2013,female,indian,2,1,60-64,0.00509452201933395
2013,female,indian,2,2,60-64,0.00509452201933395
2013,female,indian,2,3.1,60-64,0.00611342642320074
2013,female,indian,2,1,65-69,0.007779346866725506
2013,female,indian,2,2,65-69,0.007779346866725506
2013,female,indian,2,3.1,65-69,0.009335216240070606
2013,female,indian,2,1,70-74,0.014183115338882186
2013,female,indian,2,2,70-74,0.014183115338882186
2013,female,indian,2,3.1,70-74,0.017019738406658623
2013,female,indian,2,1,75-79,0.025882539682539684
2013,female,indian,2,2,75-79,0.025882539682539684
2013,female,indian,2,3.1,75-79,0.031059047619047618
2013,female,indian,2,3.2,75-79,0.04658857142857143
2013,female,indian,2,1,80-84,0.047059523809523815
2013,female,indian,2,2,80-84,0.047059523809523815
2013,female,indian,2,3.1,80-84,0.056471428571428575
2013,female,indian,2,1,85+,0.1090999999999999
2013,female,indian,2,2,85+,0.1090999999999999
2013,female,indian,3,1,0,0.0021
2013,female,indian,3,2,0,0.0021
2013,female,indian,3,1,1-4,0.0002
2013,female,indian,3,2,1-4,0.0002
2013,female,indian,3,1,10-14,0.0001
2013,female,indian,3,2,10-14,0.0001
2013,female,indian,3,1,15-19,0.0002
2013,female,indian,3,2,15-19,0.0002
2013,female,indian,3,1,20-24,0.0002
2013,female,indian,3,2,20-24,0.0002
2013,female,indian,3,1,25-29,0.0002
2013,female,indian,3,2,25-29,0.0002
2013,female,indian,3,1,30-34,0.0003
2013,female,indian,3,2,30-34,0.0003
2013,female,indian,3,1,35-39,0.0004
2013,female,indian,3,2,35-39,0.0004
2013,female,indian,3,1,40-44,0.0007
2013,female,indian,3,2,40-44,0.0007
2013,female,indian,3,1,45-49,0.0010993118548639352
2013,female,indian,3,2,45-49,0.0010993118548639352
2013,female,indian,3,3.1,45-49,0.0013191742258367222
2013,female,indian,3,1,5-9,0.0001
2013,female,indian,3,2,5-9,0.0001
2013,female,indian,3,1,50-54,0.002
2013,female,indian,3,2,50-54,0.002
2013,female,indian,3,1,55-59,0.00299877099549365
2013,female,indian,3,2,55-59,0.00299877099549365
2013,female,indian,3,3.1,55-59,0.00359852519459238
2013,female,indian,3,1,60-64,0.005097259537882759
2013,female,indian,3,2,60-64,0.005097259537882759
2013,female,indian,3,3.1,60-64,0.0061167114454593104
2013,female,indian,3,1,65-69,0.007779346866725508
2013,female,indian,3,2,65-69,0.007779346866725508
2013,female,indian,3,3.1,65-69,0.009335216240070608
2013,female,indian,3,1,70-74,0.014149466192170721
2013,female,indian,3,2,70-74,0.014149466192170721
2013,female,indian,3,3.1,70-74,0.016979359430604864
2013,female,indian,3,1,75-79,0.02621543408360129
2013,female,indian,3,2,75-79,0.02621543408360129
2013,female,indian,3,3.1,75-79,0.03145852090032154
2013,female,indian,3,1,80-84,0.046781065088757394
2013,female,indian,3,2,80-84,0.046781065088757394
2013,female,indian,3,3.1,80-84,0.05613727810650887
2013,female,indian,3,1,85+,0.1090999999999999
2013,female,indian,3,2,85+,0.1090999999999999
2013,female,indian,4,1,0,0.0021
2013,female,indian,4,1,1-4,0.0002
2013,female,indian,4,2,1-4,0.0002
2013,female,indian,4,1,10-14,0.0001
2013,female,indian,4,2,10-14,0.0001
2013,female,indian,4,1,15-19,0.0002
2013,female,indian,4,2,15-19,0.0002
2013,female,indian,4,1,20-24,0.0002
2013,female,indian,4,2,20-24,0.0002
2013,female,indian,4,1,25-29,0.0002
2013,female,indian,4,2,25-29,0.0002
2013,female,indian,4,1,30-34,0.0003
2013,female,indian,4,2,30-34,0.0003
2013,female,indian,4,1,35-39,0.0004
2013,female,indian,4,2,35-39,0.0004
2013,female,indian,4,1,40-44,0.0007
2013,female,indian,4,2,40-44,0.0007
2013,female,indian,4,1,45-49,0.0011
2013,female,indian,4,2,45-49,0.0011
2013,female,indian,4,1,5-9,0.0001
2013,female,indian,4,2,5-9,0.0001
2013,female,indian,4,1,50-54,0.002
2013,female,indian,4,2,50-54,0.002
2013,female,indian,4,1,55-59,0.0029975429975429976
2013,female,indian,4,2,55-59,0.0029975429975429976
2013,female,indian,4,3.1,55-59,0.003597051597051597
2013,female,indian,4,1,60-64,0.005089055793991316
2013,female,indian,4,2,60-64,0.005089055793991316
2013,female,indian,4,3.1,60-64,0.00610686695278958
2013,female,indian,4,1,65-69,0.007772486772486773
2013,female,indian,4,2,65-69,0.007772486772486773
2013,female,indian,4,3.1,65-69,0.009326984126984126
2013,female,indian,4,1,70-74,0.01406603773584896
2013,female,indian,4,2,70-74,0.01406603773584896
2013,female,indian,4,3.1,70-74,0.016879245283018752
2013,female,indian,4,3.2,70-74,0.025318867924528126
2013,female,indian,4,1,75-79,0.025923688394276632
2013,female,indian,4,2,75-79,0.025923688394276632
2013,female,indian,4,3.1,75-79,0.031108426073131957
2013,female,indian,4,3.2,75-79,0.04666263910969794
2013,female,indian,4,1,80-84,0.04691988130563799
2013,female,indian,4,2,80-84,0.04691988130563799
2013,female,indian,4,3.1,80-84,0.056303857566765585
2013,female,indian,4,1,85+,0.1090999999999999
2013,female,indian,4,2,85+,0.1090999999999999
2013,female,malay,0,1,0,0.0021
2013,female,malay,0,2,0,0.0021
2013,female,malay,0,1,1-4,0.0002
2013,female,malay,0,2,1-4,0.0002
2013,female,malay,0,1,10-14,0.0001
2013,female,malay,0,2,10-14,0.0001
2013,female,malay,0,1,15-19,0.0002
2013,female,malay,0,2,15-19,0.0002
2013,female,malay,0,1,20-24,0.0002
2013,female,malay,0,2,20-24,0.0002
2013,female,malay,0,1,25-29,0.0002
2013,female,malay,0,2,25-29,0.0002
2013,female,malay,0,1,30-34,0.0003
2013,female,malay,0,2,30-34,0.0003
2013,female,malay,0,1,35-39,0.0004
2013,female,malay,0,2,35-39,0.0004
2013,female,malay,0,1,40-44,0.0007
2013,female,malay,0,2,40-44,0.0007
2013,female,malay,0,1,45-49,0.0010991932526585994
2013,female,malay,0,2,45-49,0.0010991932526585994
2013,female,malay,0,3.1,45-49,0.0013190319031903192
2013,female,malay,0,1,5-9,0.0001
2013,female,malay,0,2,5-9,0.0001
2013,female,malay,0,1,50-54,0.001997802600256363
2013,female,malay,0,2,50-54,0.001997802600256363
2013,female,malay,0,3.1,50-54,0.0023973631203076354
2013,female,malay,0,1,55-59,0.0029911222399271573
2013,female,malay,0,2,55-59,0.0029911222399271573
2013,female,malay,0,3.1,55-59,0.0035893466879125886
2013,female,malay,0,1,60-64,0.005039942711648531
2013,female,malay,0,2,60-64,0.005039942711648531
2013,female,malay,0,3.1,60-64,0.006047931253978238
2013,female,malay,0,3.2,60-64,0.009071896880967358
2013,female,malay,0,1,65-69,0.007627380339680906
2013,female,malay,0,2,65-69,0.007627380339680906
2013,female,malay,0,3.1,65-69,0.009152856407617087
2013,female,malay,0,3.2,65-69,0.013729284611425632
2013,female,malay,0,1,70-74,0.01341164522681101
2013,female,malay,0,2,70-74,0.01341164522681101
2013,female,malay,0,3.1,70-74,0.01609397427217321
2013,female,malay,0,3.2,70-74,0.02414096140825982
2013,female,malay,0,4,70-74,0.04291726472579524
2013,female,malay,0,1,75-79,0.024044578768417074
2013,female,malay,0,2,75-79,0.024044578768417074
2013,female,malay,0,3.1,75-79,0.028853494522100488
2013,female,malay,0,3.2,75-79,0.043280241783150736
2013,female,malay,0,4,75-79,0.07694265205893465
2013,female,malay,0,5,75-79,0.14186301473366075
2013,female,malay,0,1,80-84,0.04465596330275229
2013,female,malay,0,2,80-84,0.04465596330275229
2013,female,malay,0,3.1,80-84,0.05358715596330274
2013,female,malay,0,3.2,80-84,0.08038073394495411
2013,female,malay,0,1,85+,0.09164789991063442
2013,female,malay,0,2,85+,0.09164789991063442
2013,female,malay,0,3.1,85+,0.1099774798927613
2013,female,malay,0,3.2,85+,0.16496621983914198
2013,female,malay,0,4,85+,0.29327327971403017
2013,female,malay,0,5,85+,0.5407226094727431
2013,female,malay,1,1,0,0.0021
2013,female,malay,1,2,0,0.0021
2013,female,malay,1,1,1-4,0.0002
2013,female,malay,1,2,1-4,0.0002
2013,female,malay,1,1,10-14,0.0001
2013,female,malay,1,2,10-14,0.0001
2013,female,malay,1,1,15-19,0.0002
2013,female,malay,1,2,15-19,0.0002
2013,female,malay,1,1,20-24,0.0002
2013,female,malay,1,2,20-24,0.0002
2013,female,malay,1,1,25-29,0.0002
2013,female,malay,1,2,25-29,0.0002
2013,female,malay,1,1,30-34,0.0003
2013,female,malay,1,2,30-34,0.0003
2013,female,malay,1,1,35-39,0.0004
2013,female,malay,1,2,35-39,0.0004
2013,female,malay,1,1,40-44,0.0006998396701786532
2013,female,malay,1,2,40-44,0.0006998396701786532
2013,female,malay,1,3.1,40-44,0.0008398076042143839
2013,female,malay,1,1,45-49,0.0010985889682975994
2013,female,malay,1,2,45-49,0.0010985889682975994
2013,female,malay,1,3.1,45-49,0.0013183067619571191
2013,female,malay,1,3.2,45-49,0.001977460142935679
2013,female,malay,1,1,5-9,0.0001
2013,female,malay,1,2,5-9,0.0001
