ethnicity,simulation,year,prevalence,ethnicity_label
3,18,-37,8.47475059138126,Malay_Female
3,18,-36,8.922422523799879,Malay_Female
3,18,-35,9.269410943885179,Malay_Female
3,18,-34,9.69738651994498,Malay_Female
3,18,-33,9.83733539891557,Malay_Female
3,18,-32,10.089020771513352,Malay_Female
3,18,-31,10.41036308623298,Malay_Female
3,18,-30,10.745820026300958,Malay_Female
3,18,-29,10.820341499628805,Malay_Female
3,18,-28,11.060968870878614,Malay_Female
3,18,-27,11.046938027136047,Malay_Female
3,18,-26,11.669560449602486,Malay_Female
3,18,-25,11.685945896711905,Malay_Female
3,18,-24,12.15208295433873,Malay_Female
3,18,-23,12.142987083863927,Malay_Female
3,18,-22,12.18801238841319,Malay_Female
3,18,-21,12.583325723678204,Malay_Female
3,18,-20,12.378685222486723,Malay_Female
3,18,-19,12.658344042592255,Malay_Female
3,18,-18,12.745999632150081,Malay_Female
3,18,-17,12.480427374044394,Malay_Female
3,18,-16,12.5,Malay_Female
3,18,-15,12.798887859128824,Malay_Female
3,18,-14,12.20146826503113,Malay_Female
3,18,-13,11.999627629864085,Malay_Female
3,18,-12,11.914774320156994,Malay_Female
3,18,-11,11.944210427782458,Malay_Female
3,18,-10,11.778529798834366,Malay_Female
3,18,-9,11.444423547113033,Malay_Female
3,18,-8,11.628563364380469,Malay_Female
3,18,-7,11.6211395850934,Malay_Female
3,18,-6,11.748736191724396,Malay_Female
3,18,-5,11.787249953262293,Malay_Female
3,18,-4,12.074274517122328,Malay_Female
3,18,-3,12.262038073908174,Malay_Female
3,18,-2,12.140992167101828,Malay_Female
3,18,-1,12.25517627308338,Malay_Female
3,19,-61,5.867056720299041,Malay_Female
3,19,-60,6.198347107438017,Malay_Female
3,19,-59,6.397253861756905,Malay_Female
3,19,-58,6.482758620689655,Malay_Female
3,19,-57,6.573194632896126,Malay_Female
3,19,-56,6.799287410926366,Malay_Female
3,19,-55,6.863749451192741,Malay_Female
3,19,-54,7.08615961899264,Malay_Female
3,19,-53,7.079018300468151,Malay_Female
3,19,-52,7.270194986072423,Malay_Female
3,19,-51,7.297075703744192,Malay_Female
3,19,-50,7.287070463965771,Malay_Female
3,19,-49,7.253207645980623,Malay_Female
3,19,-48,7.4919406834300455,Malay_Female
3,19,-47,7.44855447544502,Malay_Female
3,19,-46,7.537377980971209,Malay_Female
3,19,-45,7.633863965267727,Malay_Female
3,19,-44,7.481708756195421,Malay_Female
3,19,-43,7.8558225508317925,Malay_Female
3,19,-42,8.116956423571912,Malay_Female
3,19,-41,8.089862771137673,Malay_Female
3,19,-40,8.246527777777777,Malay_Female
3,19,-39,8.616104669715988,Malay_Female
3,19,-38,8.558888076079004,Malay_Female
3,19,-37,8.629023963797183,Malay_Female
3,19,-36,8.892039700222808,Malay_Female
3,19,-35,8.990331904714441,Malay_Female
3,19,-34,9.06857928866182,Malay_Female
3,19,-33,9.285437645236252,Malay_Female
3,19,-32,9.581698095146931,Malay_Female
3,19,-31,10.287443267776098,Malay_Female
3,19,-30,10.238587262821717,Malay_Female
3,19,-29,10.263548626577581,Malay_Female
3,19,-28,10.775465094860932,Malay_Female
3,19,-27,10.872753942060873,Malay_Female
3,19,-26,11.102988211642145,Malay_Female
3,19,-25,11.312505692686036,Malay_Female
3,19,-24,11.287975259232308,Malay_Female
3,19,-23,11.651810078224486,Malay_Female
3,19,-22,11.641464747677173,Malay_Female
3,19,-21,11.944114692722126,Malay_Female
3,19,-20,12.11316608679729,Malay_Female
3,19,-19,12.428859922893336,Malay_Female
3,19,-18,12.4793084421556,Malay_Female
3,19,-17,12.452795431518835,Malay_Female
3,19,-16,12.795857988165679,Malay_Female
3,19,-15,12.761816496756257,Malay_Female
3,19,-14,12.917015147291144,Malay_Female
3,19,-13,12.735058648296407,Malay_Female
3,19,-12,12.568918792636202,Malay_Female
3,19,-11,12.374801085837312,Malay_Female
3,19,-10,12.286144012032336,Malay_Female
3,19,-9,12.083881888282866,Malay_Female
3,19,-8,12.258914291090413,Malay_Female
3,19,-7,12.372101755374073,Malay_Female
3,19,-6,12.432128814828685,Malay_Female
3,19,-5,12.55374836418022,Malay_Female
3,19,-4,12.624801716898384,Malay_Female
3,19,-3,12.458006718924972,Malay_Female
3,19,-2,12.709809772472958,Malay_Female
3,19,-1,12.852079835851521,Malay_Female
3,20,-61,5.720786608158622,Malay_Female
3,20,-60,6.230133502860776,Malay_Female
3,20,-59,6.428459978155719,Malay_Female
3,20,-58,6.436781609195402,Malay_Female
3,20,-57,6.633499170812604,Malay_Female
3,20,-56,6.725059382422803,Malay_Female
3,20,-55,6.92228889214108,Malay_Female
3,20,-54,6.884110261220955,Malay_Female
3,20,-53,6.88040856859129,Malay_Female
3,20,-52,7.311977715877438,Malay_Female
3,20,-51,7.351735446843399,Malay_Female
3,20,-50,7.20684583500468,Malay_Female
3,20,-49,7.0699135899450125,Malay_Female
3,20,-48,7.362991618310767,Malay_Female
3,20,-47,7.297058452215629,Malay_Female
3,20,-46,7.599159767700482,Malay_Female
3,20,-45,7.69416304872166,Malay_Female
3,20,-44,7.5879159782865235,Malay_Female
3,20,-43,7.740295748613677,Malay_Female
3,20,-42,7.958907202528788,Malay_Female
3,20,-41,7.934926958831341,Malay_Female
3,20,-40,8.062065972222223,Malay_Female
3,20,-39,7.956600361663653,Malay_Female
3,20,-38,8.214024453965932,Malay_Female
3,20,-37,8.351331893448524,Malay_Female
3,20,-36,8.699615150901357,Malay_Female
3,20,-35,8.88069371075451,Malay_Female
3,20,-34,8.911377480841029,Malay_Female
3,20,-33,9.36289697908598,Malay_Female
3,20,-32,9.62955872499282,Malay_Female
3,20,-31,9.824130105900151,Malay_Female
3,20,-30,10.276160060116474,Malay_Female
3,20,-29,10.783221974758723,Malay_Female
3,20,-28,10.803094492540062,Malay_Female
3,20,-27,10.946094609460946,Malay_Female
3,20,-26,11.267476925888696,Malay_Female
3,20,-25,11.166772930139357,Malay_Female
3,20,-24,11.23340003638348,Malay_Female
3,20,-23,11.651810078224486,Malay_Female
3,20,-22,11.805429039897977,Malay_Female
3,20,-21,11.971509451191672,Malay_Female
3,20,-20,12.067386925471526,Malay_Female
3,20,-19,12.217734532770333,Malay_Female
3,20,-18,12.212617252161117,Malay_Female
3,20,-17,12.056737588652481,Malay_Female
3,20,-16,12.093195266272188,Malay_Female
3,20,-15,11.899907321594068,Malay_Female
3,20,-14,11.922683765449307,Malay_Female
3,20,-13,11.83206106870229,Malay_Female
3,20,-12,11.877394636015326,Malay_Female
3,20,-11,11.888046428905739,Malay_Female
3,20,-10,11.816130851663846,Malay_Female
3,20,-9,11.989843896934362,Malay_Female
3,20,-8,11.863768934048357,Malay_Female
3,20,-7,12.090490941518821,Malay_Female
3,20,-6,12.113836360232167,Malay_Female
3,20,-5,12.067676201159095,Malay_Female
3,20,-4,12.186246150975085,Malay_Female
3,20,-3,11.879432624113475,Malay_Female
3,20,-2,11.805296531145096,Malay_Female
3,20,-1,11.975377728035815,Malay_Female
3,22,-61,8.48366650414432,Malay_Female
3,22,-60,9.043229497774952,Malay_Female
3,22,-59,9.315025745046029,Malay_Female
3,22,-58,9.471264367816092,Malay_Female
3,22,-57,9.950248756218906,Malay_Female
3,22,-56,10.243467933491686,Malay_Female
3,22,-55,10.434655349041416,Malay_Female
3,22,-54,10.43440611920912,Malay_Female
3,22,-53,10.427010923535253,Malay_Female
3,22,-52,10.821727019498608,Malay_Female
3,22,-51,10.658649904345449,Malay_Female
3,22,-50,10.816954138253777,Malay_Female
3,22,-49,10.866719036396963,Malay_Female
3,22,-48,10.84461637653127,Malay_Female
3,22,-47,10.907713672516097,Malay_Female
3,22,-46,10.96008896577289,Malay_Female
3,22,-45,11.095031355523396,Malay_Female
3,22,-44,11.18716072692943,Malay_Female
3,22,-43,11.286968576709796,Malay_Female
3,22,-42,11.142470083540303,Malay_Female
3,22,-41,11.33244798583444,Malay_Female
3,22,-40,11.23046875,Malay_Female
3,22,-39,11.530688224656952,Malay_Female
3,22,-38,11.505904483227088,Malay_Female
3,22,-37,11.611642497171655,Malay_Female
3,22,-36,11.869556410775775,Malay_Female
3,22,-35,12.020332901425297,Malay_Female
3,22,-34,12.212615445077619,Malay_Female
3,22,-33,12.54841208365608,Malay_Female
3,22,-32,12.759643916913946,Malay_Female
3,22,-31,13.379349470499244,Malay_Female
3,22,-30,13.779823407852716,Malay_Female
3,22,-29,13.929101707498143,Malay_Female
3,22,-28,14.155461410941243,Malay_Female
3,22,-27,14.246424642464248,Malay_Female
3,22,-26,14.712601663163666,Malay_Female
3,22,-25,14.773658803169686,Malay_Female
3,22,-24,15.044569765326543,Malay_Female
3,22,-23,15.035473894851737,Malay_Female
3,22,-22,15.303333940608491,Malay_Female
3,22,-21,15.642407086110858,Malay_Female
3,22,-20,15.58322651529024,Malay_Female
3,22,-19,15.779328070497522,Malay_Female
3,22,-18,15.927901416222182,Malay_Female
3,22,-17,15.81468177212858,Malay_Female
3,22,-16,15.671227810650887,Malay_Female
3,22,-15,15.77386468952734,Malay_Female
3,22,-14,15.686274509803921,Malay_Female
3,22,-13,15.378886613293613,Malay_Female
3,22,-12,15.47518923465097,Malay_Female
3,22,-11,15.435739024618552,Malay_Female
3,22,-10,15.219026132731717,Malay_Female
3,22,-9,15.055482414895618,Malay_Female
3,22,-8,14.742685106783329,Malay_Female
3,22,-7,15.028630432741952,Malay_Female
3,22,-6,15.27803782063284,Malay_Female
3,22,-5,15.470181342306974,Malay_Female
3,22,-4,15.218811234487264,Malay_Female
3,22,-3,15.21089958939903,Malay_Female
3,22,-2,15.031704587840359,Malay_Female
3,22,-1,15.435553068457377,Malay_Female
3,23,-61,8.402405330732975,Malay_Female
3,23,-60,9.42466624284806,Malay_Female
3,23,-59,9.549071618037134,Malay_Female
3,23,-58,9.793103448275863,Malay_Female
3,23,-57,9.980401025177144,Malay_Female
3,23,-56,10.139548693586699,Malay_Female
3,23,-55,10.53709937070101,Malay_Female
3,23,-54,10.737480155866647,Malay_Female
3,23,-53,10.568875017733012,Malay_Female
3,23,-52,10.793871866295264,Malay_Female
3,23,-51,11.205247335337525,Malay_Female
3,23,-50,11.244818826046263,Malay_Female
3,23,-49,11.37732390678188,Malay_Female
3,23,-48,11.386202450032238,Malay_Female
3,23,-47,11.198081050372426,Malay_Female
3,23,-46,11.367848758186087,Malay_Female
3,23,-45,11.456825856246985,Malay_Female
3,23,-44,11.446778380929903,Malay_Female
3,23,-43,11.425600739371534,Malay_Female
3,23,-42,11.594039286520658,Malay_Female
3,23,-41,11.409915891987605,Malay_Female
3,23,-40,11.577690972222223,Malay_Female
3,23,-39,11.583874055951494,Malay_Female
3,23,-38,11.80896645417494,Malay_Female
3,23,-37,12.084747505913812,Malay_Female
3,23,-36,12.122746607251367,Malay_Female
3,23,-35,12.389115917472342,Malay_Female
3,23,-34,12.595794851640793,Malay_Female
3,23,-33,12.606506584043379,Malay_Female
3,23,-32,12.99894706614339,Malay_Female
3,23,-31,13.483358547655069,Malay_Female
3,23,-30,13.723464211910578,Malay_Female
3,23,-29,14.105419450631032,Malay_Female
3,23,-28,13.89758703260269,Malay_Female
3,23,-27,14.237257059039237,Malay_Female
3,23,-26,14.30137987754729,Malay_Female
3,23,-25,14.427543492121323,Malay_Female
3,23,-24,14.889939967254866,Malay_Female
3,23,-23,14.7535019101328,Malay_Female
3,23,-22,14.993623610858082,Malay_Female
3,23,-21,15.158433019815543,Malay_Female
3,23,-20,15.482512360373557,Malay_Female
3,23,-19,15.485588397282907,Malay_Female
3,23,-18,15.458892771749127,Malay_Female
3,23,-17,15.473887814313347,Malay_Female
3,23,-16,15.477071005917159,Malay_Female
3,23,-15,15.449490268767377,Malay_Female
3,23,-14,15.379611560263918,Malay_Female
3,23,-13,15.146155278346676,Malay_Female
3,23,-12,15.176151761517614,Malay_Female
3,23,-11,14.874099035851351,Malay_Female
3,23,-10,14.833615341229557,Malay_Female
3,23,-9,14.641715252962198,Malay_Female
3,23,-8,14.563928873835733,Malay_Female
3,23,-7,14.784567727400733,Malay_Female
3,23,-6,14.444860513012545,Malay_Female
3,23,-5,14.610207515423443,Malay_Female
3,23,-4,14.780255668563964,Malay_Female
3,23,-3,14.604329973870847,Malay_Female
3,23,-2,15.00372995151063,Malay_Female
3,23,-1,15.015855250886029,Malay_Female
3,24,-61,8.386153096050707,Malay_Female
3,24,-60,9.265734265734265,Malay_Female
3,24,-59,9.377437977843657,Malay_Female
3,24,-58,9.440613026819923,Malay_Female
3,24,-57,9.648726066636515,Malay_Female
3,24,-56,9.931710213776721,Malay_Female
3,24,-55,10.068783843114298,Malay_Female
3,24,-54,10.030307403665754,Malay_Female
3,24,-53,10.001418640941978,Malay_Female
3,24,-52,10.30640668523677,Malay_Female
3,24,-51,10.358021317299809,Malay_Female
3,24,-50,10.61639256585105,Malay_Female
3,24,-49,10.748887143231213,Malay_Female
3,24,-48,10.651192778852353,Malay_Female
3,24,-47,10.794091655094054,Malay_Female
3,24,-46,10.923019893735326,Malay_Female
3,24,-45,10.926193921852388,Malay_Female
3,24,-44,11.045551097474627,Malay_Female
3,24,-43,10.998151571164511,Malay_Female
3,24,-42,11.187627003838339,Malay_Female
3,24,-41,11.100044267374946,Malay_Female
3,24,-40,11.1328125,Malay_Female
3,24,-39,11.424316562067865,Malay_Female
3,24,-38,11.662660675096665,Malay_Female
3,24,-37,11.848195001542734,Malay_Female
3,24,-36,11.859428802916751,Malay_Female
3,24,-35,12.219675072261536,Malay_Female
3,24,-34,12.556494399685597,Malay_Female
3,24,-33,12.964756003098374,Malay_Female
3,24,-32,13.247822341342012,Malay_Female
3,24,-31,13.502269288956125,Malay_Female
3,24,-30,13.836182603794853,Malay_Female
3,24,-29,13.799183370452859,Malay_Female
3,24,-28,14.164671210167617,Malay_Female
3,24,-27,14.310597726439312,Malay_Female
3,24,-26,14.794846020286942,Malay_Female
3,24,-25,14.80098369614719,Malay_Female
3,24,-24,15.053665635801346,Malay_Female
3,24,-23,15.335637620520284,Malay_Female
3,24,-22,15.6130442703589,Malay_Female
3,24,-21,15.815907223084649,Malay_Female
3,24,-20,15.857901483244827,Malay_Female
3,24,-19,15.549843950798605,Malay_Female
3,24,-18,15.753172705536143,Malay_Female
3,24,-17,15.777839182094503,Malay_Female
3,24,-16,15.72670118343195,Malay_Female
3,24,-15,15.597775718257644,Malay_Female
3,24,-14,15.453954093485736,Malay_Female
3,24,-13,15.378886613293613,Malay_Female
3,24,-12,15.064012709092609,Malay_Female
3,24,-11,14.89282036881026,Malay_Female
3,24,-10,14.617409287460049,Malay_Female
3,24,-9,14.70754184690615,Malay_Female
3,24,-8,14.554520651049016,Malay_Female
3,24,-7,14.700084483244158,Malay_Female
3,24,-6,14.71634525369781,Malay_Female
3,24,-5,14.619555057020003,Malay_Female
3,24,-4,14.780255668563964,Malay_Female
3,24,-3,14.809630459126542,Malay_Female
3,24,-2,14.966430436404327,Malay_Female
3,24,-1,15.025181869054279,Malay_Female
3,25,-61,8.48366650414432,Malay_Female
3,25,-60,9.027336300063572,Malay_Female
3,25,-59,9.299422686846622,Malay_Female
3,25,-58,9.241379310344827,Malay_Female
3,25,-57,9.739182873511233,Malay_Female
3,25,-56,10.228622327790973,Malay_Female
3,25,-55,10.22976730572223,Malay_Female
3,25,-54,10.463270313176505,Malay_Female
3,25,-53,10.512129380053908,Malay_Female
3,25,-52,10.696378830083566,Malay_Female
3,25,-51,10.754304454769063,Malay_Female
3,25,-50,11.00414493916299,Malay_Female
3,25,-49,11.036920659858602,Malay_Female
3,25,-48,10.754352030947775,Malay_Female
3,25,-47,10.566847620249968,Malay_Female
3,25,-46,10.638823674780674,Malay_Female
3,25,-45,11.070911722141824,Malay_Female
3,25,-44,11.045551097474627,Malay_Female
3,25,-43,11.15988909426987,Malay_Female
3,25,-42,11.097313163242267,Malay_Female
3,25,-41,11.277113767153608,Malay_Female
3,25,-40,11.20876736111111,Malay_Female
3,25,-39,11.647697053504945,Malay_Female
3,25,-38,11.798516041383635,Malay_Female
3,25,-37,11.827625218553944,Malay_Female
3,25,-36,12.072108567956247,Malay_Female
3,25,-35,12.249576397886973,Malay_Female
3,25,-34,12.517193947730398,Malay_Female
3,25,-33,12.596824167312162,Malay_Female
3,25,-32,12.644778405283812,Malay_Female
3,25,-31,12.92549167927383,Malay_Female
3,25,-30,13.178658651136576,Malay_Female
3,25,-29,13.288789903489235,Malay_Female
3,25,-28,13.42788727205747,Malay_Female
3,25,-27,13.778877887788779,Malay_Female
3,25,-26,14.118614639495568,Malay_Female
3,25,-25,14.445760087439657,Malay_Female
3,25,-24,14.635255593960341,Malay_Female
3,25,-23,14.698926687283972,Malay_Female
3,25,-22,14.929859719438879,Malay_Female
3,25,-21,15.432380604511003,Malay_Female
3,25,-20,15.281084050540194,Malay_Female
3,25,-19,15.36625665503947,Malay_Female
3,25,-18,15.688798970020231,Malay_Female
3,25,-17,15.446255871787788,Malay_Female
3,25,-16,15.569526627218936,Malay_Female
3,25,-15,15.569972196478222,Malay_Female
3,25,-14,15.47253972679119,Malay_Female
3,25,-13,15.06237199776578,Malay_Female
3,25,-12,14.923838893561351,Malay_Female
3,25,-11,14.771131704577368,Malay_Female
3,25,-10,14.51400639217898,Malay_Female
3,25,-9,14.359601278916681,Malay_Female
3,25,-8,14.385172640888136,Malay_Female
3,25,-7,14.324603398103822,Malay_Female
3,25,-6,14.491668226923798,Malay_Female
3,25,-5,14.684987848195924,Malay_Female
3,25,-4,14.649622095735747,Malay_Female
3,25,-3,14.641657334826427,Malay_Female
3,25,-2,14.873181648638568,Malay_Female
3,25,-1,14.913262451035255,Malay_Female
3,26,-61,8.418657565415245,Malay_Female
3,26,-60,9.44055944055944,Malay_Female
3,26,-59,9.51786550163832,Malay_Female
3,26,-58,9.639846743295019,Malay_Female
3,26,-57,10.13116236996834,Malay_Female
3,26,-56,10.480997624703088,Malay_Female
3,26,-55,10.53709937070101,Malay_Female
3,26,-54,10.751912252850339,Malay_Female
3,26,-53,10.739111930770322,Malay_Female
3,26,-52,10.668523676880223,Malay_Female
3,26,-51,11.041268106039901,Malay_Female
3,26,-50,10.95066185318893,Malay_Female
3,26,-49,11.076197957580519,Malay_Female
3,26,-48,11.063829787234042,Malay_Female
3,26,-47,11.16020704456508,Malay_Female
3,26,-46,11.096008896577288,Malay_Female
3,26,-45,11.070911722141824,Malay_Female
3,26,-44,11.092754307292896,Malay_Female
3,26,-43,11.171441774491681,Malay_Female
3,26,-42,11.052156242944232,Malay_Female
3,26,-41,11.044710048694112,Malay_Female
3,26,-40,10.904947916666668,Malay_Female
3,26,-39,11.07329007552388,Malay_Female
3,26,-38,11.39094994252273,Malay_Female
3,26,-37,11.488223799238918,Malay_Female
3,26,-36,11.687259469313348,Malay_Female
3,26,-35,11.79108940496362,Malay_Female
3,26,-34,12.084888976223226,Malay_Female
3,26,-33,12.37412858249419,Malay_Female
3,26,-32,12.769216042883125,Malay_Female
3,26,-31,12.90658093797277,Malay_Female
3,26,-30,13.178658651136576,Malay_Female
3,26,-29,13.548626577579807,Malay_Female
3,26,-28,13.667342051943269,Malay_Female
3,26,-27,14.145581224789144,Malay_Female
3,26,-26,14.155167687105912,Malay_Female
3,26,-25,14.582384552327172,Malay_Female
3,26,-24,14.580680371111516,Malay_Female
3,26,-23,14.698926687283972,Malay_Female
3,26,-22,14.929859719438879,Malay_Female
3,26,-21,15.249748881380695,Malay_Female
3,26,-20,15.262772386009887,Malay_Female
3,26,-19,15.448870938131082,Malay_Female
3,26,-18,15.495677763472504,Malay_Female
3,26,-17,15.575204936907063,Malay_Female
3,26,-16,15.671227810650887,Malay_Female
3,26,-15,15.384615384615385,Malay_Female
3,26,-14,15.230926493820277,Malay_Female
3,26,-13,14.978588717184882,Malay_Female
3,26,-12,14.877114288384263,Malay_Female
3,26,-11,14.733689038659554,Malay_Female
3,26,-10,14.890016920473773,Malay_Female
3,26,-9,14.463043069400038,Malay_Female
3,26,-8,14.582745319409163,Malay_Female
3,26,-7,14.653149347601616,Malay_Female
3,26,-6,14.74442988204456,Malay_Female
3,26,-5,14.544774724247523,Malay_Female
3,26,-4,14.686945973686665,Malay_Female
3,26,-3,14.996267263904443,Malay_Female
3,26,-2,14.742633345766503,Malay_Female
3,26,-1,15.10912143256855,Malay_Female
3,27,-61,8.499918738826588,Malay_Female
3,27,-60,9.313413858868405,Malay_Female
3,27,-59,9.439850210641286,Malay_Female
3,27,-58,9.471264367816092,Malay_Female
3,27,-57,9.814563545906829,Malay_Female
3,27,-56,9.783254156769598,Malay_Female
3,27,-55,10.054148982877214,Malay_Female
3,27,-54,10.131332082551594,Malay_Female
3,27,-53,10.285146829337496,Malay_Female
3,27,-52,10.571030640668523,Malay_Female
3,27,-51,10.713309647444657,Malay_Female
3,27,-50,10.72335873779917,Malay_Female
3,27,-49,10.971458496988742,Malay_Female
3,27,-48,10.61250805931657,Malay_Female
3,27,-47,10.69309430627446,Malay_Female
3,27,-46,10.638823674780674,Malay_Female
3,27,-45,10.697057404727447,Malay_Female
3,27,-44,10.679726221383055,Malay_Female
3,27,-43,10.824861367837338,Malay_Female
3,27,-42,10.724768570783473,Malay_Female
3,27,-41,10.779105799026118,Malay_Female
3,27,-40,10.970052083333332,Malay_Female
3,27,-39,11.07329007552388,Malay_Female
3,27,-38,10.99383425645313,Malay_Female
3,27,-37,11.313380643834208,Malay_Female
3,27,-36,11.778407940044563,Malay_Female
3,27,-35,11.811023622047244,Malay_Female
3,27,-34,12.389467478876007,Malay_Female
3,27,-33,12.654918667699459,Malay_Female
3,27,-32,12.96065856226668,Malay_Female
3,27,-31,13.464447806354011,Malay_Female
3,27,-30,13.854969002442234,Malay_Female
3,27,-29,14.021900519673347,Malay_Female
3,27,-28,14.201510407073126,Malay_Female
3,27,-27,14.411441144114413,Malay_Female
3,27,-26,14.46586859179384,Malay_Female
3,27,-25,14.964933054012205,Malay_Female
3,27,-24,14.889939967254866,Malay_Female
3,27,-23,15.181007822448608,Malay_Female
3,27,-22,15.339770449990892,Malay_Female
3,27,-21,15.596749155328279,Malay_Female
3,27,-20,15.64731734114631,Malay_Female
3,27,-19,15.448870938131082,Malay_Female
3,27,-18,15.606032738642634,Malay_Female
3,27,-17,15.418623929262226,Malay_Female
3,27,-16,15.458579881656807,Malay_Female
3,27,-15,15.217794253938832,Malay_Female
3,27,-14,15.137998327293003,Malay_Female
3,27,-13,14.773785142431578,Malay_Female
3,27,-12,14.708905709746753,Malay_Female
3,27,-11,14.480951043714313,Malay_Female
3,27,-10,14.532806918593721,Malay_Female
3,27,-9,14.481850667669738,Malay_Female
3,27,-8,14.563928873835733,Malay_Female
3,27,-7,14.606214211959074,Malay_Female
3,27,-6,14.678899082568808,Malay_Female
3,27,-5,14.778463264161527,Malay_Female
3,27,-4,14.798917607539424,Malay_Female
3,27,-3,14.594998133631954,Malay_Female
3,27,-2,14.966430436404327,Malay_Female
3,27,-1,15.05316172355904,Malay_Female
3,28,-61,8.499918738826588,Malay_Female
3,28,-60,9.249841068022887,Malay_Female
3,28,-59,9.377437977843657,Malay_Female
3,28,-58,9.471264367816092,Malay_Female
3,28,-57,9.648726066636515,Malay_Female
3,28,-56,9.73871733966746,Malay_Female
3,28,-55,10.185862725010976,Malay_Female
3,28,-54,10.304517246355896,Malay_Female
3,28,-53,10.384451695275926,Malay_Female
3,28,-52,10.598885793871867,Malay_Female
3,28,-51,10.877288876742279,Malay_Female
3,28,-50,11.137852654098142,Malay_Female
3,28,-49,10.984550929562714,Malay_Female
3,28,-48,10.883301096067054,Malay_Female
3,28,-47,10.958212346925892,Malay_Female
3,28,-46,10.8488817496602,Malay_Female
3,28,-45,11.107091172214183,Malay_Female
3,28,-44,10.903941468019825,Malay_Female
3,28,-43,11.032809611829943,Malay_Female
3,28,-42,11.221494694061866,Malay_Female
3,28,-41,11.188579017264276,Malay_Female
3,28,-40,11.176215277777777,Malay_Female
3,28,-39,11.488139559621317,Malay_Female
3,28,-38,11.652210262305362,Malay_Female
3,28,-37,11.704206520621208,Malay_Female
3,28,-36,11.697387077172372,Malay_Female
3,28,-35,11.671484102461875,Malay_Female
3,28,-34,11.976812733346435,Malay_Female
3,28,-33,12.1998450813323,Malay_Female
3,28,-32,12.663922657222168,Malay_Female
3,28,-31,12.868759455370652,Malay_Female
3,28,-30,13.244411046402405,Malay_Female
3,28,-29,13.41870824053452,Malay_Female
3,28,-28,13.648922453490513,Malay_Female
3,28,-27,14.154748808214155,Malay_Female
3,28,-26,14.2282737823266,Malay_Female
3,28,-25,14.400218599143821,Malay_Female
3,28,-24,14.780789521557214,Malay_Female
3,28,-23,14.726214298708387,Malay_Female
3,28,-22,14.784113681909272,Malay_Female
3,28,-21,15.00319605515478,Malay_Female
3,28,-20,15.006409082585606,Malay_Female
3,28,-19,15.072516981824858,Malay_Female
3,28,-18,15.081846606584515,Malay_Female
3,28,-17,15.004144791378835,Malay_Female
3,28,-16,15.171967455621301,Malay_Female
3,28,-15,15.282669138090824,Malay_Female
3,28,-14,15.203048043862093,Malay_Female
3,28,-13,15.136846024948799,Malay_Female
3,28,-12,14.802354920100925,Malay_Female
3,28,-11,14.958345034166431,Malay_Female
3,28,-10,14.880616657266405,Malay_Female
3,28,-9,14.594696257287945,Malay_Female
3,28,-8,14.883808448584062,Malay_Female
3,28,-7,14.887825025814324,Malay_Female
3,28,-6,14.969106908818574,Malay_Female
3,28,-5,15.00280426247897,Malay_Female
3,28,-4,15.069515722683589,Malay_Female
3,28,-3,15.033594624860022,Malay_Female
3,28,-2,15.143603133159269,Malay_Female
3,28,-1,15.221040850587578,Malay_Female
3,29,-61,8.418657565415245,Malay_Female
3,29,-60,9.42466624284806,Malay_Female
3,29,-59,9.486659385239507,Malay_Female
3,29,-58,9.53256704980843,Malay_Female
3,29,-57,9.648726066636515,Malay_Female
3,29,-56,9.961401425178147,Malay_Female
3,29,-55,9.98097468169179,Malay_Female
3,29,-54,10.131332082551594,Malay_Female
3,29,-53,10.20002837281884,Malay_Female
3,29,-52,10.236768802228411,Malay_Female
3,29,-51,10.52200054659743,Malay_Female
3,29,-50,10.696617194812141,Malay_Female
3,29,-49,10.5655930871956,Malay_Female
3,29,-48,10.431979368149582,Malay_Female
3,29,-47,10.52897361444262,Malay_Female
3,29,-46,10.663536389472384,Malay_Female
3,29,-45,10.5643994211288,Malay_Female
3,29,-44,10.77413264101959,Malay_Female
3,29,-43,10.697781885397411,Malay_Female
3,29,-42,10.55543011966584,Malay_Female
3,29,-41,10.701637892872954,Malay_Female
3,29,-40,10.7421875,Malay_Female
3,29,-39,10.91373258164025,Malay_Female
3,29,-38,11.234193750653152,Malay_Female
3,29,-37,11.251671294867839,Malay_Female
3,29,-36,11.55560056714604,Malay_Female
3,29,-35,11.9405960330908,Malay_Female
3,29,-34,12.143839654156023,Malay_Female
3,29,-33,12.577459333849728,Malay_Female
3,29,-32,12.845793050636548,Malay_Female
3,29,-31,13.332072617246595,Malay_Female
3,29,-30,13.67649821529213,Malay_Female
3,29,-29,13.882702301410543,Malay_Female
3,29,-28,13.943636028734574,Malay_Female
3,29,-27,14.118078474514117,Malay_Female
3,29,-26,14.310518139449876,Malay_Female
3,29,-25,14.47308498041716,Malay_Female
3,29,-24,14.953611060578497,Malay_Female
3,29,-23,14.835364744406041,Malay_Female
3,29,-22,15.01184186554928,Malay_Female
3,29,-21,15.140169847502511,Malay_Female
3,29,-20,15.491668192638711,Malay_Female
3,29,-19,15.485588397282907,Malay_Female
3,29,-18,15.449696523818282,Malay_Female
3,29,-17,15.483098461821864,Malay_Female
3,29,-16,15.393860946745564,Malay_Female
3,29,-15,15.588507877664505,Malay_Female
3,29,-14,15.593346343276648,Malay_Female
3,29,-13,15.360268106497859,Malay_Female
