albu,year,sim,overall,male,female,chinese,malay,indian,"(18, 29)","(30, 39)","(40, 49)","(50, 59)","(60, 69)","(70, 79)","(80, 200)"
0,1991,1,0.051142979409452345,0.04807940446650124,0.05422287858226231,0.049398241885383,0.05690804775934254,0.05854900296987696,0.008983006875081074,0.019020313975035837,0.029408418657565414,0.06510925564043347,0.18796888024451236,0.3418201516793066,0.34370257966616086
0,1992,1,0.051651266505377914,0.04862176809961343,0.05468294389798219,0.04963302977490856,0.05927952576379389,0.05991992268397073,0.008558175997909452,0.01905378689753903,0.029712951663394705,0.06335274180933345,0.19206905853790127,0.33835978835978836,0.35397607318789587
0,1993,1,0.052255267361375216,0.04933640535445665,0.05516625837938434,0.050064231087846515,0.06044776119402985,0.0620605732828556,0.008208930521995299,0.019043800741705922,0.031185236356459093,0.06085244779185211,0.18993612306087862,0.33940949935815146,0.3662714097496706
0,1994,1,0.052723798872268045,0.04954440847942822,0.055879512702421634,0.05064899914094402,0.061187013368591156,0.06036190727777044,0.007829902126223422,0.018954076604690888,0.029772895125553915,0.05971516615307737,0.194343180389692,0.33877038895859474,0.36600496277915634
0,1995,1,0.05357126549100905,0.051131354687040845,0.05598445078200214,0.0512214523696983,0.06292492405612614,0.06288659793814433,0.007758561760885911,0.019291351368906497,0.0312860623156815,0.058450233800935204,0.19108815757866923,0.34600294261893083,0.36521219366407653
0,1996,1,0.05395599670333608,0.051911287414352685,0.05597493234581968,0.05151734594582362,0.06425616887747825,0.06196901549225387,0.007727652464494569,0.0194168515125213,0.029893266993018218,0.06071342298091634,0.19069493521790343,0.33976924888156346,0.37084548104956266
0,1997,1,0.05468112188912786,0.05224699221514508,0.057078142695356736,0.052626906088384794,0.06455918510713031,0.060609712013495604,0.007682862655674443,0.0189873417721519,0.03047508690614137,0.0571870170015456,0.1904095204760238,0.34497425565256323,0.3843979649519503
0,1998,1,0.05482550439464043,0.05263706121315232,0.056973890517417684,0.05254903669175225,0.06653309382340748,0.06027587805726208,0.007128237702025549,0.019218429158110884,0.028886906089672093,0.05981794538361508,0.1857648806123615,0.3330494037478705,0.40407938257993387
0,1999,1,0.05597112473540846,0.05425762145766236,0.057649926539334845,0.0537695377274721,0.06743933848447879,0.061426165075800114,0.007134279861552589,0.018509545498594824,0.030227966253814395,0.059317110953333765,0.18563789152024446,0.3366356651839871,0.39708265802269044
0,2000,1,0.056590958037208226,0.055283028344690184,0.05787169860812827,0.05417714063338137,0.06933723715730636,0.06262381686110499,0.007124375287987807,0.017882199379996737,0.03042010372071978,0.05840126536074948,0.18269932256383534,0.3352578906851424,0.3951781970649895
0,2001,1,0.057317182155711,0.056264596559323705,0.058344705787910414,0.0549603810035435,0.07002928734136023,0.06312506721152812,0.006535715554292615,0.01794854967843549,0.03059331466927514,0.05615774907749078,0.1815378493981896,0.33895790839977746,0.3908955962394854
0,2002,1,0.058145451076414285,0.05739660230166661,0.05887428230790952,0.056171800539411516,0.06978815446275208,0.061982615894039736,0.006422083451603747,0.01767386956094042,0.03084511673791516,0.05651145284439187,0.18207364341085272,0.32930298719772405,0.40556844547563803
0,2003,1,0.05936289996911894,0.058454812838522,0.06024472468472968,0.05771410069613081,0.07089622346088809,0.06071948430027033,0.006750381069899107,0.01756084532434147,0.03153505342715663,0.05854301948051948,0.18319006685768863,0.32575356953992596,0.4017017465293327
0,2004,1,0.05994895974355383,0.05937075528319171,0.06051033552106974,0.058886937080804856,0.07204505111097509,0.05590187009853207,0.006346195929681231,0.017702093289358553,0.030406811125692153,0.05874803935548267,0.1782251362083295,0.3294333946180846,0.3991304347826087
0,2005,1,0.06136484940907358,0.06076313672092591,0.06194943026367217,0.060742418274911385,0.07235621521335807,0.057191878753217046,0.006530019952838745,0.017365208888289442,0.029441528050091707,0.06121820262300854,0.1782424465733235,0.33917021612241677,0.39598158225198826
0,2006,1,0.06267320241961918,0.06143509971854856,0.06387380777696258,0.062233275593446685,0.07442458231101765,0.057678311499272196,0.00660628662759723,0.017023576302100926,0.030233795499358392,0.06176920216502087,0.17880971443821725,0.3412953605879651,0.4013338564142801
0,2007,1,0.06367797718520671,0.06266700128434137,0.06465782432645119,0.06372767539574896,0.07410790750785042,0.05787360335195531,0.00625518385402267,0.0172165466421035,0.030233866933466733,0.062373285629099585,0.1761271488809601,0.3441325768886235,0.3955056179775281
0,2008,1,0.06427587577921985,0.06334358263681376,0.06517820966006735,0.06485197843234032,0.07421460855979019,0.056257848472164085,0.006268016357176376,0.01666276307424633,0.02984560458488616,0.06083926793782066,0.17730176625328825,0.33714203066242404,0.3976198809940497
0,2009,1,0.0647174025081601,0.06415384615384616,0.06526173590003377,0.06605864612477744,0.07350939286686632,0.05489950731211386,0.006307027373139107,0.016031998959383436,0.029506757392367754,0.062768002365814,0.17177396682597695,0.3325126521679661,0.3971213608112529
0,2010,1,0.06641038610689597,0.06623699652324479,0.06657749053055387,0.06772128127626849,0.07696811625059882,0.05525072397500381,0.006126984126984127,0.01631611256502213,0.028817989984567416,0.06188890082733427,0.17428646934460887,0.33018012180899314,0.4001212488632919
0,2011,1,0.06826697190925245,0.06790056448111159,0.06861964031501822,0.06954777599095198,0.07936838813903799,0.05702479338842975,0.006121472979435677,0.016071835247421673,0.02877788646618914,0.061903936188659615,0.17097117128384717,0.3355392156862745,0.40269804822043626
0,2012,1,0.07090679193118313,0.0712766953289025,0.07055151686403452,0.07254982195561514,0.08055541375261627,0.05903213889915035,0.006816308414177921,0.015486870538929998,0.028715683180814137,0.06442671714440237,0.1759048784752579,0.33448357924797717,0.4007530930607854
0,2013,1,0.07273149761821773,0.07410337552742616,0.07141592696558177,0.07439385486847187,0.08312443597713827,0.060285755941099285,0.007191067936668139,0.015619829240849824,0.027945809703843732,0.06558514504724773,0.17740186510518327,0.3327532196310477,0.39562674802949405
0,2014,1,0.07519256477178687,0.07679895901106051,0.07365403788634098,0.07639200670907843,0.08735473704943865,0.06359712230215828,0.007188398549818727,0.01635224340716416,0.02894878535457511,0.0654785092845085,0.1786420566908372,0.32837312604108826,0.4057377049180328
0,2015,1,0.07655992014414234,0.07834148721702171,0.07485566883675224,0.07798145965510611,0.08812279087783857,0.06346276709022503,0.007044876171559804,0.01647834274952919,0.02884737982914701,0.06355619688953022,0.1800328099367237,0.3309312638580931,0.39959248358614446
0,2016,1,0.07913682436618671,0.08139446375561363,0.0769817626970864,0.08061266617124928,0.08997808897780318,0.06725514922236234,0.007366312220681153,0.016553264953793032,0.02882946583531529,0.06439526243927222,0.1815104624582381,0.3323102973859668,0.4011703511053316
0,2017,1,0.08175650460966224,0.08394238363273954,0.07967308703340821,0.0833346934112386,0.09319450307208856,0.06937534549474848,0.007683595065356476,0.016718054128126072,0.02855217991081454,0.06457447483658056,0.1820639547163435,0.3305303392259914,0.403890399498013
0,2018,1,0.08428938226853949,0.08713482171618307,0.08158139863932745,0.08639256588340634,0.0945227640397504,0.0695343922557775,0.007077358606683488,0.017250747079597936,0.029367202862576963,0.06621780417315082,0.18077469073210303,0.32810848890454386,0.40217391304347827
0,2019,1,0.08670309871254878,0.0901520903235287,0.08342640420680349,0.08839963970570652,0.09804010938924339,0.07440796555435952,0.007059116211089343,0.017050013372559507,0.029283990345937247,0.06492136555427695,0.18339723026367263,0.3273174733388023,0.400331004045605
0,2020,1,0.08867408374643278,0.09226027978985428,0.0852700679488656,0.09036230280421106,0.10020716987930103,0.07713278808431412,0.00684931506849315,0.01690572065626144,0.029501656854229,0.06385305754817126,0.1824994322912724,0.32677888293802604,0.3907103825136612
0,2021,1,0.0929389966128899,0.09700734867530458,0.08905799607978784,0.09455750567503222,0.10603151926425287,0.08115096466220248,0.006694533342041669,0.017590796602233963,0.028856209150326797,0.06576527154796863,0.1863506483991501,0.3285900028893383,0.3963934954113669
0,2022,1,0.09373931487716818,0.09841413467949328,0.08930567631350143,0.09492754751046709,0.10919185687847008,0.0818912833708588,0.00680786686838124,0.017440727508931473,0.028495073733015647,0.06456809614331283,0.18556443556443555,0.3271907996502791,0.3890023566378633
0,2023,1,0.09635951110503033,0.10090676313749442,0.09207115797868805,0.09758360748767264,0.11285403050108933,0.0831137874796136,0.007065018162428767,0.01677002911023921,0.028883858832531004,0.06208688955913495,0.19099714305623303,0.33198254364089774,0.3848392036753446
0,2024,1,0.09994457577848409,0.1049432408152789,0.09524175402008671,0.10112402362354735,0.1172788880735529,0.08639455782312926,0.007225630538513974,0.016681299385425813,0.029086584817124124,0.06353644427304281,0.19266682628176626,0.3301968984143579,0.39524775427412345
0,2025,1,0.10320232733154365,0.1087122969837587,0.09803174464935008,0.10459870341585473,0.1202840277183677,0.08900268227261643,0.007142608271488798,0.01687605475342209,0.028572347887641174,0.06372549019607843,0.19300793784833642,0.33858225399043373,0.38994334277620396
0,2026,1,0.10667751535349257,0.11247118487782388,0.1012538034916593,0.10801422608014226,0.1254195521944173,0.09082172032676598,0.007345410883921319,0.01725158035686482,0.029018721755971595,0.06505672609400324,0.1929707336629694,0.3411396557815576,0.3953988968115162
0,2027,1,0.10855744096406894,0.11489600770483158,0.10263524370648099,0.1096439925619339,0.12799290570499558,0.0933459850551536,0.007487014150098514,0.017259040819494025,0.028914170225250186,0.06439308226927429,0.19182012276487856,0.3383833494675702,0.3927960927960928
0,2028,1,0.11144385968775461,0.11754768454575548,0.1057578818650646,0.1124474605627599,0.13253113077019832,0.09541091079372513,0.007314410480349345,0.01771048837063507,0.028564051253913435,0.06435402820554385,0.1941045049851612,0.3369459044606726,0.39568907750725935
0,2029,1,0.1153095890410959,0.12196813772870448,0.10911705919055828,0.11612677576109362,0.13781596729790607,0.09914341937724273,0.007476979742173112,0.01793462539774371,0.029040363879258246,0.0670778969125436,0.19440338618650901,0.3422987269141115,0.39659766345562614
0,2030,1,0.11808061755181701,0.1252803770079525,0.11140184951660362,0.11866303936902811,0.14137559113913548,0.10286368843069874,0.007648968322077535,0.01817056888859943,0.029296256413504782,0.06687672818468265,0.19664081812332804,0.3437202458235956,0.3904438789934973
0,2031,1,0.12014228160262007,0.12804527468067597,0.11281863769327205,0.12089096196141527,0.14479059211883638,0.10226434368083537,0.007584333257867331,0.01801145581564745,0.030165912518853696,0.06505397070161913,0.1936973648465091,0.3439482470784641,0.39461172741679873
0,2032,1,0.1227923260198927,0.130479297929793,0.11569122675729891,0.1233598892603119,0.14747507896787956,0.10538760344536396,0.008276699950643533,0.01742631881704057,0.03103955899395496,0.06569625144918202,0.19317294967934578,0.34439513009487355,0.39476706036745407
0,2033,1,0.12526715297031035,0.13298839480123012,0.11814974600908366,0.12587145449336262,0.14926287417813533,0.10876605248464545,0.00780209324452902,0.017870722433460075,0.030591838010124366,0.06520540838494213,0.19008990738862977,0.35089324792105997,0.3937480751462889
0,2034,1,0.1269596849481173,0.13496107968863752,0.11960204743709899,0.1273039194123081,0.1515139215845442,0.11002716035696469,0.00767243998784564,0.018474437773119693,0.030638771973260707,0.06524869109947644,0.19046329825036382,0.34819474835886216,0.38995249748092703
0,2035,1,0.12985546038543896,0.13802744444568707,0.12235195054578314,0.12983216977883918,0.15513550628054446,0.11581034197918387,0.007851806677847233,0.018145454545454544,0.030851818714713233,0.06642429006583472,0.1907747576764048,0.3508344923504868,0.39470468431771893
0,2036,1,0.13205943209097665,0.1403381264396091,0.12447363298259274,0.13209953457690476,0.15500080269706212,0.11980935685329243,0.0078978645094506,0.017953854143482453,0.03121828191800203,0.0674699586315582,0.19187097214171242,0.3481455965093581,0.39926786975788325
0,2037,1,0.13390749975972577,0.14193072295892126,0.12657386967541492,0.1339804117060583,0.15777919693462122,0.12058053251855085,0.007368827160493827,0.018373891718543672,0.031803419327164656,0.06739375455811178,0.18917816599823262,0.3511467889908257,0.3992716236722307
0,2038,1,0.13620549816443267,0.1446645710514246,0.1284905371626792,0.1358517420746425,0.1609802597608929,0.12380952380952381,0.007708779443254818,0.017902813299232736,0.031761279127416955,0.06849990143899073,0.19075361133823932,0.354846100969984,0.3969209399236023
0,2039,1,0.1385639887304704,0.14727918201874726,0.13063242113845996,0.13787224035041304,0.16250592510665193,0.12827054608620128,0.0075143599024313475,0.017923076923076924,0.032435351674185146,0.07024927160893493,0.1946536400027139,0.35075658652738306,0.4003645200486027
